,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,core0_status,core1_status,core2_status,core3_status,core_freq,gpu_status,gpu_freq,emc_status,emc_freq,inference_time,total_energy_consumption,gpu_energy_consumption,cpu_energy_consumption,total_temp,gpu_temp,cpu_temp,cpu_utilization,kernel.cpu_time_max_percent,kernel.random.read_wakeup_threshold,kernel.random.write_wakeup_threshold,kernel.sched_cfs_bandwith_slice_us,kernel.sched_child_runs_first,kernel.sched_rr_timeslice_ms,kernel.sched_rt_period_us,kernel.sched_rt_runtime_us,kernel.timer_migration,scheduler.policy,vm.dirty_background_bytes,vm.dirty_background_ratio,vm.dirty_bytes,vm.drop_caches,vm.swappiness,vm.vfs_cache_pressure,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,alignment-faults,block:block_bio_backmerge,block:block_bio_bounce,block:block_bio_complete,block:block_bio_frontmerge,block:block_bio_queue,block:block_bio_remap,block:block_dirty_buffer,block:block_getrq,block:block_plug,block:block_rq_abort,block:block_rq_complete,block:block_rq_insert,block:block_rq_issue,block:block_rq_remap,block:block_rq_requeue,block:block_sleeprq,block:block_split,block:block_touch_buffer,block:block_unplug,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,context-switches,cycles,emulation-faults,ext4:ext4_alloc_da_blocks,ext4:ext4_allocate_blocks,ext4:ext4_allocate_inode,ext4:ext4_begin_ordered_truncate,ext4:ext4_collapse_range,ext4:ext4_da_release_space,ext4:ext4_da_reserve_space,ext4:ext4_da_update_reserve_space,ext4:ext4_da_write_begin,ext4:ext4_da_write_end,ext4:ext4_da_write_pages,ext4:ext4_da_write_pages_extent,ext4:ext4_direct_IO_enter,ext4:ext4_direct_IO_exit,ext4:ext4_discard_blocks,ext4:ext4_discard_preallocations,ext4:ext4_drop_inode,ext4:ext4_es_cache_extent,ext4:ext4_es_find_delayed_extent_range_enter,ext4:ext4_es_find_delayed_extent_range_exit,ext4:ext4_es_insert_extent,ext4:ext4_es_lookup_extent_enter,ext4:ext4_es_lookup_extent_exit,ext4:ext4_es_remove_extent,ext4:ext4_es_shrink,ext4:ext4_es_shrink_count,ext4:ext4_es_shrink_scan_enter,ext4:ext4_es_shrink_scan_exit,ext4:ext4_evict_inode,ext4:ext4_ext_convert_to_initialized_enter,ext4:ext4_ext_convert_to_initialized_fastpath,ext4:ext4_ext_handle_unwritten_extents,ext4:ext4_ext_in_cache,ext4:ext4_ext_load_extent,ext4:ext4_ext_map_blocks_enter,ext4:ext4_ext_map_blocks_exit,ext4:ext4_ext_put_in_cache,ext4:ext4_ext_remove_space,ext4:ext4_ext_remove_space_done,ext4:ext4_ext_rm_idx,ext4:ext4_ext_rm_leaf,ext4:ext4_ext_show_extent,ext4:ext4_fallocate_enter,ext4:ext4_fallocate_exit,ext4:ext4_find_delalloc_range,ext4:ext4_forget,ext4:ext4_free_blocks,ext4:ext4_free_inode,ext4:ext4_get_implied_cluster_alloc_exit,ext4:ext4_get_reserved_cluster_alloc,ext4:ext4_ind_map_blocks_enter,ext4:ext4_ind_map_blocks_exit,ext4:ext4_insert_range,ext4:ext4_invalidatepage,ext4:ext4_journal_start,ext4:ext4_journal_start_reserved,ext4:ext4_journalled_invalidatepage,ext4:ext4_journalled_write_end,ext4:ext4_load_inode,ext4:ext4_load_inode_bitmap,ext4:ext4_mark_inode_dirty,ext4:ext4_mb_bitmap_load,ext4:ext4_mb_buddy_bitmap_load,ext4:ext4_mb_discard_preallocations,ext4:ext4_mb_new_group_pa,ext4:ext4_mb_new_inode_pa,ext4:ext4_mb_release_group_pa,ext4:ext4_mb_release_inode_pa,ext4:ext4_mballoc_alloc,ext4:ext4_mballoc_discard,ext4:ext4_mballoc_free,ext4:ext4_mballoc_prealloc,ext4:ext4_other_inode_update_time,ext4:ext4_punch_hole,ext4:ext4_read_block_bitmap_load,ext4:ext4_readpage,ext4:ext4_releasepage,ext4:ext4_remove_blocks,ext4:ext4_request_blocks,ext4:ext4_request_inode,ext4:ext4_sync_file_enter,ext4:ext4_sync_file_exit,ext4:ext4_sync_fs,ext4:ext4_trim_all_free,ext4:ext4_trim_extent,ext4:ext4_truncate_enter,ext4:ext4_truncate_exit,ext4:ext4_unlink_enter,ext4:ext4_unlink_exit,ext4:ext4_write_begin,ext4:ext4_write_end,ext4:ext4_writepage,ext4:ext4_writepages,ext4:ext4_writepages_result,ext4:ext4_zero_range,instructions,irq:irq_handler_entry,irq:irq_handler_exit,irq:softirq_entry,irq:softirq_exit,irq:softirq_raise,major-faults,migrations,minor-faults,raw_syscalls:sys_enter,raw_syscalls:sys_exit,sched:sched_blocked_reason,sched:sched_cpu_hotplug,sched:sched_kthread_stop,sched:sched_kthread_stop_ret,sched:sched_migrate_task,sched:sched_move_numa,sched:sched_pi_setprio,sched:sched_process_exec,sched:sched_process_exit,sched:sched_process_fork,sched:sched_process_free,sched:sched_process_wait,sched:sched_stat_blocked,sched:sched_stat_iowait,sched:sched_stat_runtime,sched:sched_stat_sleep,sched:sched_stat_wait,sched:sched_stick_numa,sched:sched_swap_numa,sched:sched_switch,sched:sched_wait_task,sched:sched_wake_idle_without_ipi,sched:sched_wakeup,sched:sched_wakeup_new,sched:sched_waking
610,610,1538.0,0.0,1.0,0.0,1.0,0.0,1420800.0,1.0,140250000.0,1.0,204000000.0,1.5804258982366666,33574.666666666664,2537.0,9577.333333333334,41241.40211636666,41906.08465606667,42818.7830688,5.0,25.0,64.0,896.0,5000.0,0.0,25.0,1000000.0,950000.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,100.0,58875564.33333334,925025967.3333334,895124772.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,31.33333333333333,1.3333333333333333,22667125.66666667,409860384.0,22766594.66666667,59740727.33333334,938356111.6666666,2866.333333333333,8715958456.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,50.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.333333333333334,0.0,0.0,0.0,0.0,0.0,11.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1880242682.3333333,2232.333333333333,2232.333333333333,4023.666666666666,4023.666666666666,4091.666666666666,0.0,360.0,43356.333333333336,29318.0,29184.0,266.6666666666667,0.0,0.0,0.0,370.33333333333326,0.0,0.0,125.0,135.0,134.0,44.66666666666666,123.0,1584026197.3333333,3661568.0,6213644224.0,171355482976.0,2014590378.6666667,0.0,0.0,2866.333333333333,0.0,0.0,3752.333333333334,268.0,4329.0
611,611,1541.0,0.0,1.0,0.0,1.0,0.0,1420800.0,1.0,140250000.0,1.0,204000000.0,2.3364172776566665,44273.0,2916.333333333333,11761.333333333336,40995.2131202,41638.02863803334,42621.961371933336,5.0,25.0,64.0,896.0,5000.0,0.0,25.0,1000000.0,950000.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,100.0,69937457.0,1037143542.6666666,986930710.6666666,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,24607597.33333333,458398257.0,24501650.33333333,73783322.66666667,1048589307.6666666,3809.666666666666,9953830310.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,50.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.666666666666666,0.0,0.0,0.0,0.0,0.0,11.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2070147189.6666667,2823.666666666666,2823.666666666666,4761.666666666667,4761.666666666667,4845.333333333333,0.0,451.33333333333326,51186.0,31852.33333333333,31686.33333333333,402.33333333333326,0.0,0.0,0.0,472.33333333333326,0.0,0.0,157.0,167.0,166.0,65.66666666666667,155.0,1992079424.0,0.0,7337725216.0,239264021269.3333,2655164885.333333,0.0,0.0,3809.666666666666,0.0,0.0,4871.333333333333,332.0,5607.666666666668
612,612,1544.0,0.0,1.0,0.0,1.0,0.0,1420800.0,1.0,140250000.0,1.0,204000000.0,1.6094042460100002,38555.333333333336,2790.666666666666,10797.0,40885.2092352,41571.42857143333,42577.922077933334,5.0,25.0,64.0,896.0,5000.0,0.0,25.0,1000000.0,950000.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,500.0,67167422.0,995249665.6666666,954855170.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.666666666666664,1.0,23730621.66666667,438213157.3333333,23862217.66666667,66804019.66666666,995998526.6666666,3229.0,9441562896.333334,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,50.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.666666666666666,0.0,0.0,0.0,0.0,0.0,11.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1994493100.6666667,2466.333333333333,2466.333333333333,4336.333333333333,4336.333333333333,4410.666666666667,0.0,372.33333333333326,47463.66666666666,30610.66666666667,30460.66666666667,311.6666666666667,0.0,0.0,0.0,386.0,0.0,0.0,141.0,151.0,150.0,56.66666666666666,139.0,1728476117.3333333,5510229.333333333,6764320458.666667,176761814314.66666,2343879274.6666665,0.0,0.0,3229.0,0.0,0.0,4138.666666666667,300.0,4899.0
613,613,1547.0,0.0,1.0,0.0,1.0,0.0,1420800.0,1.0,140250000.0,1.0,204000000.0,1.9738466739666665,45036.66666666666,3246.333333333333,12778.666666666664,40814.86568986666,41427.24867726667,42531.33903136667,5.0,25.0,64.0,896.0,5000.0,0.0,25.0,1000000.0,950000.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,500.0,71491067.66666667,1032836593.0,991088360.6666666,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.66666666666667,1.0,24665003.0,456908784.6666667,24980536.0,74316898.0,1059258427.0,3608.666666666666,10168335479.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,50.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.333333333333334,0.0,0.0,0.0,0.0,0.0,11.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2113325959.6666667,2788.333333333333,2788.333333333333,4833.0,4833.0,4908.0,0.0,450.66666666666674,52601.33333333334,31854.66666666667,31684.66666666667,331.0,0.0,0.0,0.0,454.66666666666674,0.0,0.0,161.0,171.0,170.0,64.0,159.0,1874044245.3333333,3321738.666666666,7454303306.666667,351109378986.6667,2749005024.0,0.0,0.0,3608.666666666666,0.0,0.0,4650.666666666667,340.0,5356.0
614,614,1550.0,0.0,1.0,0.0,1.0,0.0,1420800.0,1.0,140250000.0,1.0,204000000.0,2.0086457729333334,45442.66666666666,3220.666666666666,12956.0,40684.623015866666,41365.47619046667,42547.619047633336,5.0,25.0,64.0,896.0,5000.0,0.0,25.0,1000000.0,950000.0,1.0,0.0,0.0,10.0,0.0,0.0,100.0,100.0,71919283.0,1032643529.6666666,994456830.3333334,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,25336992.33333333,461939172.6666667,25333010.0,73515074.0,1049733193.6666666,3618.333333333334,10034771135.333334,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,50.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.333333333333334,0.0,0.0,0.0,0.0,0.0,11.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2098025610.6666667,2734.0,2734.0,4748.333333333333,4748.333333333333,4831.333333333333,0.0,426.33333333333326,52760.66666666666,32076.33333333333,31906.33333333333,341.6666666666667,0.0,0.0,0.0,440.0,0.0,0.0,161.0,171.0,170.0,66.66666666666667,159.0,2027328853.3333333,4208544.0,7341208554.666667,212402215317.3333,2723155733.333333,0.0,0.0,3618.333333333334,0.0,0.0,4697.333333333333,340.0,5478.0
615,615,1553.0,0.0,1.0,0.0,1.0,0.0,1420800.0,1.0,140250000.0,1.0,204000000.0,1.99683300654,40424.0,2993.666666666666,11228.0,40582.14285713333,41288.8888889,42511.904761900005,5.0,25.0,64.0,896.0,5000.0,0.0,25.0,1000000.0,950000.0,1.0,1.0,0.0,10.0,0.0,0.0,100.0,100.0,69162271.66666667,1009307893.6666666,971717246.3333334,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,24192630.33333333,442326108.6666667,24600442.33333333,68484425.66666667,1013235214.0,3468.666666666666,9846175229.666666,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,50.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.333333333333334,0.0,0.0,0.0,0.0,0.0,11.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2047315441.0,2643.333333333333,2643.333333333333,4655.666666666667,4655.666666666667,4726.333333333333,0.0,405.0,50455.33333333334,31362.0,31200.0,303.0,0.0,0.0,0.0,411.66666666666674,0.0,0.0,153.0,163.0,162.0,57.33333333333334,151.0,1729153610.6666667,4897472.0,7174122176.0,415381439328.0,2751639797.333333,0.0,0.0,3468.666666666666,0.0,0.0,4422.0,324.0,5188.0
616,616,1556.0,0.0,1.0,0.0,1.0,0.0,1420800.0,1.0,140250000.0,1.0,204000000.0,2.3677554130533327,46601.33333333334,3297.333333333333,13031.0,40534.12698413333,41047.619047600005,42384.12698413333,5.0,25.0,64.0,896.0,5000.0,0.0,25.0,1000000.0,950000.0,1.0,0.0,0.0,10.0,0.0,0.0,100.0,500.0,78722556.66666667,1071893528.6666666,1034378890.3333334,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.333333333333336,1.0,25231286.33333333,474288067.0,25484420.33333333,80317194.66666667,1095201839.6666667,4044.0,10676284388.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,50.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.333333333333334,0.0,0.0,0.0,0.0,0.0,11.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2184097042.333333,3041.666666666666,3041.666666666666,5189.333333333333,5189.333333333333,5282.0,0.0,482.33333333333326,56699.0,33237.666666666664,33049.666666666664,425.66666666666674,0.0,0.0,0.0,511.0,0.0,0.0,179.0,189.0,188.0,65.33333333333333,177.0,2921606805.333333,874058.6666666665,7974696245.333333,270025480554.66666,2969148565.333333,0.0,0.0,4044.0,0.0,0.0,5362.666666666667,376.0,6067.0
617,617,1559.0,0.0,1.0,0.0,1.0,0.0,1420800.0,1.0,140250000.0,1.0,204000000.0,1.99900595347,44782.0,2941.333333333333,11913.0,40422.22222223334,41073.6111111,42294.44444446667,5.0,25.0,64.0,896.0,5000.0,0.0,25.0,1000000.0,950000.0,1.0,1.0,0.0,10.0,0.0,0.0,100.0,500.0,72164903.0,1046181655.0,1009461172.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,613.0,1.0,25079802.66666667,452800445.0,25021368.66666667,72943643.33333333,1048771722.3333334,3534.333333333333,10148495538.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.333333333333333,686.0,686.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333333333333333,2.333333333333333,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.333333333333334,0.0,0.0,0.0,0.0,0.0,11.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2060711302.0,2700.333333333333,2700.333333333333,4732.666666666667,4732.666666666667,4814.333333333333,0.0,420.66666666666674,52229.66666666666,31855.0,31687.0,319.6666666666667,0.0,0.0,0.0,432.0,0.0,0.0,159.0,169.0,168.0,56.33333333333334,157.0,1828158496.0,1396917.333333333,7389463477.333333,330727007861.3333,2617154901.333333,0.0,0.0,3534.333333333333,0.0,0.0,4554.333333333333,336.0,5312.0
618,618,1562.0,0.0,1.0,0.0,0.0,1.0,1420800.0,1.0,229500000.0,1.0,1331200000.0,1.0469237168633334,40886.0,3195.666666666666,9243.666666666666,40594.44444443333,41324.07407406666,42500.0,5.0,25.0,64.0,896.0,5000.0,0.0,25.0,1000000.0,950000.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,100.0,53032760.0,774523917.6666666,751342011.3333334,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,17292383.0,387885032.3333333,17155655.0,54720798.66666666,776524748.6666666,2000.0,3512391995.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,50.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.333333333333334,0.0,0.0,0.0,0.0,0.0,11.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1771039285.0,1132.6666666666667,1132.6666666666667,2114.0,2114.0,2180.0,0.0,266.3333333333333,40581.333333333336,27879.0,27751.0,242.0,0.0,0.0,0.0,235.66666666666663,0.0,0.0,119.0,129.0,128.0,30.0,117.0,620324768.0,849546.6666666665,2698704405.333333,98539675178.66667,746999381.3333334,0.0,0.0,2000.0,0.0,0.0,2666.333333333333,256.0,3002.0
619,619,1565.0,0.0,1.0,0.0,0.0,1.0,1420800.0,1.0,229500000.0,1.0,1331200000.0,1.0665540695166669,39338.333333333336,3272.333333333333,8939.333333333334,40749.53703703333,41437.5,42437.5,5.0,25.0,64.0,896.0,5000.0,0.0,25.0,1000000.0,950000.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,100.0,56240550.33333334,789862009.3333334,781073058.6666666,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.666666666666664,1.0,17227311.666666668,385415865.0,17278232.0,55743854.33333334,811704309.0,2175.0,3318310185.6666665,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,50.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.666666666666666,0.0,0.0,0.0,0.0,0.0,11.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1766907369.6666667,1254.3333333333333,1254.3333333333333,2015.333333333333,2015.333333333333,2068.6666666666665,0.0,262.6666666666667,40516.66666666666,27721.66666666667,27595.66666666667,278.3333333333333,0.0,0.0,0.0,244.33333333333331,0.0,0.0,117.0,127.0,126.0,26.66666666666667,115.0,844479146.6666666,99498.66666666669,2652646090.6666665,84318103754.66667,805229802.6666666,0.0,0.0,2175.0,0.0,0.0,2857.0,252.0,3110.0
620,620,1568.0,0.0,1.0,0.0,0.0,1.0,1420800.0,1.0,229500000.0,1.0,1331200000.0,1.0826400915766663,39858.66666666666,3221.333333333333,9472.666666666666,40737.626262599995,41334.175084166665,42500.0,5.0,25.0,64.0,896.0,5000.0,0.0,25.0,1000000.0,950000.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,500.0,55607835.66666666,776895162.3333334,756934483.6666666,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.333333333333336,1.0,17305076.0,372069090.0,17311170.333333332,55770328.66666666,778095682.0,2091.0,3526302247.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,50.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1776858407.0,1195.3333333333333,1195.3333333333333,2127.6666666666665,2127.6666666666665,2196.0,0.0,289.0,41719.66666666666,28219.0,28087.0,234.33333333333331,0.0,0.0,0.0,245.66666666666663,0.0,0.0,123.0,133.0,132.0,29.0,121.0,601244032.0,415701.33333333326,2736779690.6666665,91967993354.66667,830033386.6666666,0.0,0.0,2091.0,0.0,0.0,2833.333333333333,264.0,3165.0
621,621,1571.0,0.0,1.0,0.0,0.0,1.0,1420800.0,1.0,229500000.0,1.0,1331200000.0,1.0303883552546669,37152.66666666666,3145.333333333333,8736.333333333334,40806.01851853333,41406.94444443333,42500.0,5.0,25.0,64.0,896.0,5000.0,0.0,25.0,1000000.0,950000.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,500.0,52913541.0,744932806.0,728488885.3333334,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,16896021.333333332,363364692.3333333,17078402.0,53021127.33333334,749118380.0,1885.0,3370465260.333333,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,50.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.333333333333334,0.0,0.0,0.0,0.0,0.0,11.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1696734173.0,1092.6666666666667,1092.6666666666667,1955.666666666667,1955.666666666667,2011.333333333333,0.0,229.66666666666663,39118.0,27439.33333333333,27317.33333333333,195.66666666666663,0.0,0.0,0.0,196.33333333333331,0.0,0.0,113.0,123.0,122.0,25.0,111.0,375355477.3333333,46101.33333333334,2567978314.6666665,71179929472.0,731110069.3333334,0.0,0.0,1885.0,0.0,0.0,2506.333333333333,244.0,2789.666666666666
